f_Hz,mag_Zt_dBohm,phase_Zt_deg,case_label,vendor_model,Rf_ohm,Cpd_F,Cf_F,A0,ft_Hz
83.1763771102681,79.9999962868079,179.998385975719,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
84.1395141645205,79.9999962869943,179.998367286199,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
85.1138038202387,79.999996287185,179.998348380264,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
86.0993752184611,79.9999962873802,179.998329255409,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
87.0963589956092,79.9999962875799,179.998309909098,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
88.1048873008025,79.9999962877842,179.998290338768,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
89.1250938133757,79.9999962879934,179.998270541824,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
90.1571137605968,79.9999962882074,179.998250515642,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
91.2010839355921,79.9999962884264,179.998230257568,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
92.2571427154775,79.9999962886505,179.998209764917,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
93.3254300797003,79.9999962888798,179.998189034971,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
94.4060876285936,79.9999962891144,179.998168064985,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
95.4992586021448,79.9999962893545,179.998146852177,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
96.6050878989826,79.9999962896002,179.998125393736,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
97.7237220955823,79.9999962898517,179.998103686819,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
98.8553094656952,79.999996290109,179.998081728547,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
100.000000000001,79.9999962903723,179.998059516011,OP27_Cf3p455_Risky,OP27,10000,1e-11,3.455e-12,100000,1603718.74375133
