f_Hz,matlab_mag_dBohm,spice_mag_dBohm,mag_error_dB,matlab_phase_deg,spice_phase_deg,phase_error_deg
80.3526122185627,79.9999131512855,79.9999962862738,8.31349883299026e-05,-0.00387016976294329,-0.00155922957502055,0.00231094018792274
81.2830516164109,79.9999131515125,79.9999962864477,8.3134935181306e-05,-0.00391498421686165,-0.00157728460301327,0.00233769961384838
82.2242649947081,79.9999131517448,79.9999962866257,8.31348808532084e-05,-0.00396031759771006,-0.00159554869802519,0.00236476889968487
83.1763771102681,79.9999131519826,79.9999962868079,8.31348253029773e-05,-0.00400617591436988,-0.00161402428099277,0.0023921516333771
84.1395141645205,79.9999131522259,79.9999962869943,8.31347684169259e-05,-0.0040525652453167,-0.001632713800994,0.0024198514443227
85.1138038202387,79.9999131524748,79.999996287185,8.31347101524216e-05,-0.00409949173940762,-0.00165161973601176,0.00244787200339586
86.0993752184611,79.9999131527296,79.9999962873802,8.31346505947295e-05,-0.00414696161669597,-0.00167074459102546,0.00247621702567051
87.0963589956092,79.9999131529903,79.9999962875799,8.31345896159519e-05,-0.00419498116926548,-0.00169009090200586,0.00250489026725962
88.1048873008025,79.999913153257,79.9999962877842,8.31345271592454e-05,-0.00424355676205456,-0.00170966123199658,0.00253389553005798
89.1250938133757,79.99991315353,79.9999962879934,8.31344633809294e-05,-0.00429269483370554,-0.00172945817599946,0.00256323665770608
90.1571137605968,79.9999131538094,79.9999962882074,8.31343980394195e-05,-0.00434240189741965,-0.00174948435799757,0.00259291753942208
91.2010839355921,79.9999131540952,79.9999962884264,8.31343312057697e-05,-0.00439268454181307,-0.00176974243199839,0.00262294210981468
92.2571427154775,79.9999131543877,79.9999962886505,8.3134262808926e-05,-0.00444354943179151,-0.00179023508302619,0.00265331434876532
93.3254300797003,79.999913154687,79.9999962888798,8.31341927920448e-05,-0.00449500330945167,-0.00181096502900488,0.00268403828044679
94.4060876285936,79.9999131549933,79.9999962891144,8.31341211267045e-05,-0.0045470529949374,-0.00183193501498217,0.00271511797995523
95.4992586021448,79.9999131553067,79.9999962893545,8.31340477986942e-05,-0.00459970538739047,-0.00185314782300194,0.00274655756438853
96.6050878989826,79.9999131556274,79.9999962896002,8.3133972793803e-05,-0.004652967465821,-0.00187460626401298,0.00277836120180801
97.7237220955823,79.9999131559556,79.9999962898517,8.31338960978201e-05,-0.00470684629006305,-0.00189631318102407,0.00281053310903897
98.8553094656952,79.9999131562914,79.999996290109,8.31338175686369e-05,-0.0047613490016934,-0.00191827145302242,0.00284307754867099
100.000000000001,79.9999131566351,79.9999962903723,8.31337372062535e-05,-0.00481648282499402,-0.00194048398899422,0.0028759988359998
101.157945425991,79.9999131569867,79.9999962906417,8.31336549680373e-05,-0.00487225506789051,-0.00196295373497278,0.00290930133291774
102.329299228077,79.9999131573466,79.9999962909174,8.31335707971448e-05,-0.00492867312293677,-0.00198568366800816,0.00294298945492861
103.514216667936,79.9999131577148,79.9999962911995,8.31334846651544e-05,-0.00498574446828009,-0.0020086768010271,0.00297706766725299
104.712854805091,79.9999131580916,79.9999962914882,8.3133396572066e-05,-0.0050434766686673,-0.00203193618201876,0.00301154048664854
105.92537251773,79.9999131584772,79.9999962917836,8.3133306389982e-05,-0.0051018773764427,-0.00205546489398384,0.00304641248245886
107.151930523762,79.9999131588718,79.9999962920859,8.31332141046914e-05,-0.00516095433255885,-0.00207926605600327,0.00308168827655558
108.392691402122,79.9999131592756,79.9999962923952,8.31331196451401e-05,-0.00522071536759559,-0.00210334282201685,0.00311737254557874
109.64781961432,79.9999131596887,79.9999962927117,8.31330229829064e-05,-0.00528116840282058,-0.00212769838400381,0.00315347001881678
110.917481526242,79.9999131601115,79.9999962930356,8.31329241037793e-05,-0.00534232145121224,-0.00215233596999815,0.0031899854812141
112.201845430198,79.9999131605441,79.9999962933671,8.31328229651263e-05,-0.0054041826185528,-0.00217725884599697,0.00322692377255583
113.501081567233,79.9999131609868,79.9999962937063,8.31327194674714e-05,-0.00546676010446338,-0.00220247031499359,0.00326428978946979
114.81536214969,79.9999131614399,79.9999962940533,8.31326134402843e-05,-0.00553006220352681,-0.00222797372000543,0.00330208848352138
