f_Hz,matlab_mag_dBohm,spice_mag_dBohm,mag_error_dB,matlab_phase_deg,spice_phase_deg,phase_error_deg
28.5101826750393,79.9999131361863,79.999996273168,8.31369817433369e-05,-0.00327658486343848,-0.00245663234599749,0.000819952517440986
28.8403150312662,79.9999131360616,79.9999962730367,8.31369751210786e-05,-0.00331452592798413,-0.00248507880703173,0.000829447120952406
29.1742701400118,79.999913135934,79.9999962729023,8.31369682572358e-05,-0.00335290632936056,-0.0025138546640181,0.000839051665342453
29.512092266664,79.9999131358035,79.9999962727648,8.31369613081279e-05,-0.00339173115482564,-0.00254296372904224,0.000848767425783399
29.8538261891798,79.9999131356699,79.999996272624,8.31369540748028e-05,-0.00343100555058683,-0.00257240986100752,0.000858595689579309
30.1995172040204,79.9999131355332,79.99999627248,8.31369467562126e-05,-0.0034707347224268,-0.00260219696298887,0.00086853775943793
30.5492111321553,79.9999131353934,79.9999962723327,8.31369393239356e-05,-0.00351092393638467,-0.00263232898401388,0.000878594952370789
30.9029543251361,79.9999131352503,79.9999962721819,8.31369316500741e-05,-0.00355157851950083,-0.00266280991702721,0.000888768602473618
31.2607936712398,79.9999131351038,79.9999962720276,8.31369238056823e-05,-0.00359270386051629,-0.00269364380301266,0.000899060057503626
31.622776601684,79.9999131349539,79.9999962718697,8.31369157907602e-05,-0.00363430541052207,-0.0027248347280161,0.00090947068250597
31.9889510969142,79.9999131348006,79.9999962717082,8.31369076479405e-05,-0.00367638868378296,-0.00275638682701305,0.000920001856769905
32.359365692963,79.9999131346436,79.9999962715429,8.3136899277747e-05,-0.0037189592583873,-0.00278830428202582,0.000930654976361476
32.734069487884,79.999913134483,79.9999962713737,8.31368906659691e-05,-0.00376202277700603,-0.00282059132400636,0.00094143145299967
33.1131121482593,79.9999131343187,79.9999962712006,8.31368818836609e-05,-0.00380558494767018,-0.00285325223199658,0.000952332715673596
33.496543915783,79.9999131341505,79.9999962710234,8.31368728597681e-05,-0.00384965154448957,-0.0028862913360291,0.000963360208460469
33.8844156139205,79.9999131339785,79.9999962708421,8.31368636227126e-05,-0.00389422840846115,-0.00291971301399747,0.000974515394463678
34.2767786546453,79.9999131338024,79.9999962706566,8.31368542009159e-05,-0.00393932144818687,-0.00295352169702504,0.000985799751161832
34.6736850452534,79.9999131336222,79.9999962704668,8.31368445801672e-05,-0.00398493664069561,-0.00298772186697135,0.000997214773724258
35.0751873952571,79.9999131334378,79.9999962702726,8.31368347746775e-05,-0.00403108003224962,-0.00302231805500728,0.00100876197724235
35.4813389233578,79.9999131332492,79.9999962700738,8.31368246423381e-05,-0.00407775773909188,-0.00305731484901932,0.00102044289007256
35.8921934645008,79.9999131330561,79.9999962698704,8.31368142968358e-05,-0.00412497594830169,-0.00309271688600178,0.00103225906229991
36.3078054770104,79.9999131328585,79.9999962696623,8.31368037808033e-05,-0.0041727409186131,-0.00312852885999536,0.00104421205861775
36.7282300498087,79.9999131326564,79.9999962694493,8.31367929379212e-05,-0.00422105898120705,-0.00316475551702374,0.00105630346418331
37.1535229097175,79.9999131324495,79.9999962692313,8.31367818250328e-05,-0.00426993654059251,-0.00320140165901207,0.00106853488158044
37.5837404288447,79.9999131322378,79.9999962690083,8.31367705274033e-05,-0.00431938007544167,-0.00323847214302355,0.00108090793241812
38.0189396320564,79.9999131320211,79.9999962687801,8.31367589455567e-05,-0.00436939613944638,-0.00327597188298973,0.00109342425645665
38.4591782045357,79.9999131317995,79.9999962685466,8.31367471221256e-05,-0.00441999136217184,-0.00331390584899802,0.00110608551317382
38.9045144994284,79.9999131315726,79.9999962683076,8.3136734957634e-05,-0.00447117244997238,-0.00335227907001426,0.00111889337995812
39.3550075455781,79.9999131313405,79.9999962680631,8.31367225799795e-05,-0.00452294618682801,-0.00339109663199982,0.00113184955482819
39.81071705535,79.999913131103,79.9999962678128,8.3136709818632e-05,-0.00457531943530395,-0.00343036368099042,0.00114495575431354
40.2717034325462,79.9999131308599,79.9999962675568,8.31366968583325e-05,-0.00462829913741492,-0.00347008542001727,0.00115821371739765
40.7380277804116,79.9999131306112,79.9999962672947,8.3136683500129e-05,-0.00468189231556026,-0.00351026711501027,0.00117162520054999
41.2097519097334,79.9999131303567,79.9999962670266,8.31366699003411e-05,-0.00473610607346283,-0.00355091409301685,0.00118519198044598
41.6869383470339,79.9999131300962,79.9999962667522,8.31366559594926e-05,-0.00479094759709473,-0.0035920317399883,0.00119891585710643
42.1696503428586,79.9999131298297,79.9999962664715,8.31366417628487e-05,-0.00484642415564039,-0.00363362550701368,0.00121279864862671
42.6579518801596,79.999913129557,79.9999962661842,8.31366271825118e-05,-0.00490254310244905,-0.00367570090701202,0.00122684219543703
