K,M,region_code,region_label,gain_abs_pct,cutoff_abs_pct,phase_abs_deg
1,32.7952654043937,1,Safe,0.00251367564416682,1.54385690208917,1.29986747536616
1,34.7772128647828,1,Safe,0.00251275887919178,1.45484651476139,1.22632390102785
1,36.8789372407512,1,Safe,0.00251189711617528,1.3709390230705,1.15690970444977
1,39.1076771245382,1,Safe,0.00251108691549096,1.29184203075225,1.09139651831705
1,41.4711085651117,1,Safe,0.0025103250672398,1.21727970721304,1.02956820069414
1,43.9773715054059,1,Safe,0.00250960857446358,1.14699189606095,0.971220228451372
1,46.635097817267,1,Safe,0.00250893463784596,1.08102934237926,0.916159114862957
1,49.453441030661,1,Safe,0.0025083006412574,1.01885653379273,0.864201851210957
1,50,1,Safe,0.00250818612399506,1.00761320171327,0.854800391135356
1,52.4421078595347,1,Safe,0.00250770413883217,0.960247453141237,0.815175372096292
1,55.6113916329092,1,Safe,0.00250714284286691,0.904997367445576,0.76891604404917
1,58.9722077463467,1,Safe,0.0025066146127628,0.852913292952817,0.725269176943897
1,62.5361312558894,1,Safe,0.00250611744476714,0.803813332051668,0.684088557653027
1,66.3154367439481,1,Safe,0.0025056494625364,0.757526044867554,0.645236005322346
1,70.3231405944451,1,Safe,0.00250520890839878,0.713889854269819,0.60858094760718
1,74.57304582281,1,Safe,0.00250479413534954,0.672825455879065,0.57400001718117
1,79.0797896152294,1,Safe,0.00250440359943482,0.634221847410772,0.541376667808976
1,83.8588937408818,1,Safe,0.00250403585305703,0.597828273996493,0.510600809262691
1,88.926818010783,1,Safe,0.00250368953844671,0.563517836030714,0.481568460356669
1,94.3010169673599,1,Safe,0.00250336338172286,0.531170945731374,0.454181419376553
1,100,1,Safe,0.00250305618738622,0.500674905609994,0.428346951183698
2,0.3,3,Risky,0.0112443127176953,75.4732824299123,46.4684029705284
2,0.318130185280863,3,Risky,0.0105055667570686,74.2989842753914,45.6603975325222
2,0.337356049289453,3,Risky,0.00984183163001973,73.0859276505838,44.8272236168872
2,0.357743808220246,3,Risky,0.00924519007021729,71.8346709136312,43.969555717554
2,0.37936367997396,3,Risky,0.00870857899405442,70.5459406614458,43.088239043684
2,0.402290125996486,3,Risky,0.00822569626959258,69.2208158092855,42.1842942207923
2,0.426602107733079,3,Risky,0.00779091771725415,67.860390076205,41.2589196391979
2,0.452383358581104,3,Risky,0.00739922321797426,66.4662514775294,40.3134911353327
2,0.479722672277952,3,Risky,0.00704613092680217,65.0399574887683,39.3495587409075
2,0.5,3,Risky,0.00681804600994873,64.0153503075041,38.6592567367964
2,0.508714208717384,3,Risky,0.00672763870150916,63.5834328331583,38.3688403031726
2,0.539457818247563,3,Risky,0.00644017195172708,62.0988392258698,37.3732118654172
2,0.572059385567691,3,Risky,0.0061805372036039,60.5886501020885,36.3646947978242
2,0.606631194407686,3,Risky,0.00594588075055746,59.0552929124659,35.3454397807648
2,0.643292314246894,3,Risky,0.0057336518312745,57.5016049142267,34.317707860125
2,0.682169010403731,3,Risky,0.00554156983700871,55.9306019934441,33.2838489108418
2,0.723395178908673,3,Risky,0.00536759510556539,54.3453441584331,32.2462779534162
2,0.76711280765833,3,Risky,0.00520990290715506,52.7491306879109,31.2074498617333
2,0.813472465438891,3,Risky,0.00506686027181846,51.1452636583697,30.1698330726599
2,0.862633820503182,3,Risky,0.00493700534607289,49.5373956306349,29.1358829535035
2,0.914766190487385,3,Risky,0.00481902900106856,47.9289769680604,28.1080154991976
2,0.970049125561403,3,Risky,0.00471175844487526,46.3235181408449,27.0885820158671
2,1,3,Risky,0.00466002810071142,45.4937782580128,26.5643545144279
2,1.02867302682129,3,Risky,0.00461414261929693,44.7244092803561,26.0798454023446
2,1.09083980205361,3,Risky,0.00452523918490488,43.135231933951,25.0839585695166
2,1.15676356113018,3,Risky,0.00444420292081693,41.5595161120866,24.1029454441592
2,1.22667135342832,3,Risky,0.00437027538333634,40.0005078787611,23.1386848955464
2,1.30080394981626,3,Risky,0.00430277568630455,38.4611201819702,22.1928978066168
2,1.37941667189708,3,Risky,0.00424109227992187,36.9447219670674,21.2671373939267
2,1.4627802713671,3,Risky,0.00418467561883462,35.453844709272,20.3627827684999
2,1.55118186251735,3,Risky,0.00413303162227763,33.9911493133469,19.4810356284631
2,1.64492591108987,3,Risky,0.00408571583980777,32.5589018588506,18.6229198881454
2,1.74433528289437,3,Risky,0.00404232824544604,31.1597088605622,17.7892839797352
2,1.84975235579711,3,Risky,0.00400250859167173,29.7949258141658,16.9808055137769
2,1.96154019891149,3,Risky,0.00396593226233977,28.4664051745939,16.1979979535523
2,2,3,Risky,0.00395449206620491,28.034948330493,15.9446775470506
2,2.0800838230519,3,Risky,0.00393230656995369,27.1755978011366,15.4412189444646
2,2.20579150675742,3,Risky,0.00390136744933267,25.9235397094774,14.7106799408272
2,2.33909620245231,3,Risky,0.00387287650398527,24.7110460561471,14.0064567863858
2,2.48045702758638,3,Risky,0.00384661836749789,23.5390538527912,13.3285009286406
2,2.63036084589092,3,Risky,0.00382239834539888,22.4078051012504,12.6766509777953
2,2.78932394419601,3,Risky,0.00380004030708925,21.317476840403,12.0506443563178
2,2.95789381058475,3,Risky,0.00377938480101703,20.2681048424981,11.4501288223501
2,3.13665102000814,3,Risky,0.00376028736873701,19.2594212694783,10.8746736876435
2,3.32621123385532,3,Risky,0.00374261703649514,18.291496471789,10.3237805868011
2,3.5272273203656,3,Risky,0.0037262549652417,17.3632765780573,9.79689368827714
2,3.74039160318543,3,Risky,0.00371109324182051,16.4746633258452,9.2934092680745
2,3.96643824581455,3,Risky,0.00369703379656805,15.6245084717423,8.81268459395787
2,4.20614578015361,3,Risky,0.00368398743317844,14.8120931446578,8.35404609110154
2,4.46033978786196,3,Risky,0.00367187295950977,14.0365345801817,7.91679677944271
2,4.72989574376043,3,Risky,0.00366061640786342,13.2968086641483,7.50022298879765
2,5,3,Risky,0.00365069201264667,12.6286319844706,7.12435412327628
2,5.01574203107223,3,Risky,0.00365015033574334,12.5917721316732,7.10360037029475
2,5.31886313888673,3,Risky,0.00364041319821373,11.9202832575807,6.72619923223027
2,5.64030305285862,3,Risky,0.00363134878430538,11.2816401113642,6.36728923542388
2,5.98116885082043,3,Risky,0.00362290571087609,10.6739255167048,6.02614348791882
2,6.34263451569209,3,Risky,0.00361503696750809,10.0968510884993,5.70204208179338
2,6.72594497881973,2,Marginal,0.00360769950742412,9.54852017273582,5.39427511626154
2,7.13242040766936,2,Marginal,0.00360085387933751,9.02789188255345,5.10214525144547
2,7.56346075264287,2,Marginal,0.00359446389617268,8.53416905031065,4.82496983646593
2,8.02055056867603,2,Marginal,0.0035884963363042,8.06595460372013,4.56208265405124
2,8.50526412822478,2,Marginal,0.00358292067481614,7.62208894257732,4.31283532190572
2,9.01927084324942,2,Marginal,0.0035777088406963,7.20148748442563,4.07659838876675
2,9.56434101487073,2,Marginal,0.00357283499792249,6.80307195415622,3.85276216054891
2,10,2,Marginal,0.00356934618757077,6.51479236337065,3.69076226149893
2,10.1423519305006,2,Marginal,0.00356827534778725,6.42577626410537,3.64073728932969
