frequency_Hz,clean_mag_dB,noisy_mag_dB,clean_phase_deg,noisy_phase_deg,actual_mag_noise_dB,actual_phase_noise_deg
17.3812107973763,19.9990302617274,20.0280527082191,-0.104555732362817,-0.268508103870623,0.0290224464916804,-0.163952371507806
17.4614656344591,19.9990301289694,20.041854548304,-0.105038499923661,-0.0391682172251465,0.0428244193346323,0.0658702826985142
17.5420910348444,19.9990299949826,19.8298314404335,-0.105523496568231,-0.615519808068748,-0.16919855454908,-0.509996311500517
17.6230887095464,19.9990298597556,20.0547134426828,-0.106010732588743,-0.631858673833469,0.0556835829271094,-0.525847941244726
17.7044603774795,19.999029723277,19.9139295845268,-0.106500218324932,-0.233602328466182,-0.0851001387502315,-0.12710211014125
17.786207765495,19.9990295855352,20.0720628163657,-0.106991964164273,-0.708800375727892,0.0730332308305393,-0.601808411563619
17.8683326084176,19.9990294465184,20.009642374818,-0.107485980542198,-0.738662945132627,0.010612928299679,-0.631176964590429
17.9508366490824,19.9990293062148,19.9979700817288,-0.107982277942322,-0.168925298311115,-0.00105922448600637,-0.0609430203687922
18.0337216383714,19.9990291646127,20.0851488177166,-0.108480866896664,-1.27009965681554,0.0861196531039781,-1.16161878991888
18.1169893352514,19.9990290216998,19.9863920206547,-0.108981757985867,-0.722912380868406,-0.0126370010450678,-0.61393062288254
18.2006415068107,19.9990288774642,20.0580373612086,-0.109484961839427,-0.1772060758892,0.059008483744428,-0.0677211140497734
18.2846799282969,19.9990287318935,20.0547549581492,-0.109990489135917,-0.963824328920564,0.0557262262556684,-0.853833839784648
18.3691063831546,19.9990285849755,19.960736421063,-0.110498350603212,-0.360307231543727,-0.0382921639124305,-0.249808880940515
18.4539226630629,19.9990284366975,20.060720636912,-0.11100855701872,-0.884451396550042,0.0616922002145195,-0.773442839531321
18.5391305679739,19.9990282870471,20.0152145816772,-0.111521119209607,0.310007031863089,0.0161862946300388,0.421528151072696
18.6247319061508,19.9990281360116,20.0149035055204,-0.112036048053028,-0.764951333514035,0.0158753695088016,-0.652915285461007
18.7107284942057,19.9990279835781,19.939915088351,-0.112553354476358,-0.710236353898109,-0.0591128952270452,-0.59768299942175
18.7971221571391,19.9990278297336,19.978387139828,-0.113073049457426,-0.480726318637625,-0.0206406899056404,-0.367653269180198
18.8839147283777,19.9990276744652,19.964212609755,-0.113595144024744,0.192665891158032,-0.0348150647102621,0.306261035182776
18.9711080498142,19.9990275177597,20.003687382844,-0.114119649257743,0.339769319417196,0.00465986508428884,0.453888968674939
19.0587039718455,19.9990273596036,19.9860958561113,-0.114646576287008,0.429421149597937,-0.0129315034923039,0.544067725884945
